date,home_team,away_team,home_team_continent,away_team_continent,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_score,away_team_score,tournament,city,country,neutral_location,shoot_out,home_team_result,home_team_goalkeeper_score,away_team_goalkeeper_score,home_team_mean_defense_score,home_team_mean_offense_score,home_team_mean_midfield_score,away_team_mean_defense_score,away_team_mean_offense_score,away_team_mean_midfield_score,home_sum,away_sum,year,home_win,home_draw,home_lose
2018.9.11,Indonesia,Mauritius,Asia,Africa,164,155,992,1028,1,0,Friendly,Cikarang,Indonesia,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.9.11,Japan,Costa Rica,Asia,North America,55,32,1392,1471,3,0,Kirin Challenge Cup,Suita,Japan,FALSE,No,Win,72,88,76,74,75,70,72,74,297,304,2018,TRUE,FALSE,FALSE
2018.9.11,Jordan,Oman,Asia,Asia,110,84,1192,1288,0,0,Friendly,Amman,Jordan,FALSE,No,Draw,,72,,,,,,,,72,2018,FALSE,TRUE,FALSE
2018.9.11,Kenya,Malawi,Africa,Africa,112,123,1182,1140,1,0,Friendly,Nairobi,Kenya,FALSE,No,Win,,,,61.7,69.8,,,,131.5,,2018,TRUE,FALSE,FALSE
2018.9.11,Korea Republic,Chile,Asia,South America,57,12,1387,1570,0,0,Friendly,Suwon,Korea Republic,FALSE,No,Draw,70,79,73,81,74,74.5,80,81.5,298,315,2018,FALSE,TRUE,FALSE
2018.9.11,Laos,United Arab Emirates,Asia,Asia,178,77,948,1312,0,3,Friendly,Llagostera,Laos,FALSE,No,Lose,,,,,,,,,,,2018,FALSE,FALSE,TRUE
2018.9.11,Liberia,Nigeria,Africa,Africa,158,49,1016,1410,1,2,Friendly,Monrovia,Liberia,FALSE,No,Lose,,76,,,,74.8,76.3,76.8,,303.9,2018,FALSE,FALSE,TRUE
2018.9.11,Northern Ireland,Israel,Europe,Europe,27,93,1492,1256,3,0,Friendly,Belfast,Northern Ireland,FALSE,No,Win,70,65,73.2,70.7,73.2,,71.7,75.8,287.1,212.5,2018,TRUE,FALSE,FALSE
2018.9.11,Panama,Venezuela,North America,South America,69,31,1343,1476,0,2,Friendly,Panama City,Panama,FALSE,No,Lose,,73,69.8,67.3,69.5,74.2,77.3,75.2,206.6,299.7,2018,FALSE,FALSE,TRUE
2018.9.11,Poland,Republic of Ireland,Europe,Europe,18,29,1538,1484,1,1,Friendly,Wroc_aw,Poland,FALSE,No,Draw,86,75,73,91,75,77.2,72.3,75.8,325,300.3,2018,FALSE,TRUE,FALSE
2018.9.11,Qatar,Palestine,Asia,Asia,98,99,1236,1230,3,0,Friendly,Doha,Qatar,FALSE,No,Win,68,,68,74,72,,,,282,,2018,TRUE,FALSE,FALSE
2018.9.11,Singapore,Fiji,Asia,Oceania,169,165,976,985,2,0,Friendly,Bishan,Singapore,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.9.11,USA,Mexico,North America,North America,22,16,1508,1560,1,0,Friendly,Nashville,USA,FALSE,No,Win,77,79,75,78,77,73,80,78,307,310,2018,TRUE,FALSE,FALSE
2018.9.11,Uzbekistan,IR Iran,Asia,Asia,95,32,1247,1471,0,1,Friendly,Tashkent,Uzbekistan,FALSE,No,Lose,,72,,,,71,78,73,,294,2018,FALSE,FALSE,TRUE
2018.9.12,Brazil,El Salvador,South America,North America,3,72,1657,1332,5,0,Friendly,Landover,USA,TRUE,No,Win,89,,84,86,84,,,,343,,2018,TRUE,FALSE,FALSE
2018.9.12,India,Pakistan,Asia,Asia,96,201,1242,884,3,1,SAFF Cup,Dhaka,Bangladesh,TRUE,No,Win,63,,62,63.7,60,,,,248.7,,2018,TRUE,FALSE,FALSE
2018.9.12,Nepal,Maldives,Asia,Africa,161,150,1004,1048,0,3,SAFF Cup,Dhaka,Bangladesh,TRUE,No,Lose,,,,,,,,,,,2018,FALSE,FALSE,TRUE
2018.9.15,Maldives,India,Africa,Asia,150,96,1048,1242,2,1,SAFF Cup,Dhaka,Bangladesh,TRUE,No,Win,,63,,,,62,63.7,60,,248.7,2018,TRUE,FALSE,FALSE
2018.9.30,Botswana,Namibia,Africa,Africa,142,116,1077,1170,1,0,Friendly,Gaborone,Botswana,FALSE,No,Win,,65,,,,,,,,65,2018,TRUE,FALSE,FALSE
2018.9.30,St. Vincent and the Grenadines,Barbados,North America,North America,175,162,955,1003,1,1,Friendly,Georgetown,St. Vincent and the Grenadines,FALSE,No,Draw,,,,,,,,,,,2018,FALSE,TRUE,FALSE
2018.10.10,Albania,Jordan,Europe,Asia,57,110,1383,1189,0,0,Friendly,Elbasan,Albania,FALSE,No,Draw,80,,72.8,67.7,71.8,,,,292.3,,2018,FALSE,TRUE,FALSE
2018.10.10,Indonesia,Myanmar,Asia,Asia,164,138,997,1092,3,0,Friendly,Cikarang,Indonesia,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.10.10,Italy,Ukraine,Europe,Europe,20,29,1526,1483,1,1,Friendly,Genoa,Italy,FALSE,No,Draw,88,78,85.2,86,83.8,77,75.3,80.2,343,310.5,2018,FALSE,TRUE,FALSE
2018.10.10,Ethiopia,Kenya,Africa,Africa,149,107,1060,1204,0,0,African Cup of Nations qualification,Bahir Dar,Ethiopia,FALSE,No,Draw,,,,,,,61.7,69.8,,131.5,2018,FALSE,TRUE,FALSE
2018.10.10,Zambia,Guinea-Bissau,Africa,Africa,75,121,1316,1149,2,1,African Cup of Nations qualification,Lusaka,Zambia,FALSE,No,Win,,,,66,,,71.3,70,66,141.3,2018,TRUE,FALSE,FALSE
2018.10.11,Poland,Portugal,Europe,Europe,18,7,1537,1606,2,3,UEFA Nations League,Chorzów,Poland,FALSE,No,Lose,86,79,73,91,75,84,85,86,325,334,2018,FALSE,FALSE,TRUE
2018.10.11,Russia,Sweden,Europe,Europe,46,15,1423,1550,0,0,UEFA Nations League,Kaliningrad,Russia,FALSE,No,Draw,80,75,78.5,76,79.5,78,80.7,78,314,311.7,2018,FALSE,TRUE,FALSE
2018.10.11,Israel,Scotland,Europe,Europe,94,39,1247,1448,2,1,UEFA Nations League,Haifa,Israel,FALSE,No,Win,65,74,,71.7,75.8,76.5,73.3,77.2,212.5,301,2018,TRUE,FALSE,FALSE
2018.10.11,Montenegro,Serbia,Europe,Europe,41,35,1444,1463,0,2,UEFA Nations League,Podgorica,Montenegro,FALSE,No,Lose,69,73,73.8,73,73.2,72,81,80,289,306,2018,FALSE,FALSE,TRUE
2018.10.11,Lithuania,Romania,Europe,Europe,126,27,1123,1489,1,2,UEFA Nations League,Vilnius,Lithuania,FALSE,No,Lose,63,78,,,60.2,75.8,74.3,74.5,123.2,302.6,2018,FALSE,FALSE,TRUE
2018.10.11,Faroe Islands,Azerbaijan,Europe,Europe,92,108,1261,1202,0,3,UEFA Nations League,Tórshavn,Faroe Islands,FALSE,No,Lose,,,,,58.8,,,,58.8,,2018,FALSE,FALSE,TRUE
2018.10.11,Kosovo,Malta,Europe,Europe,138,183,1092,928,3,1,UEFA Nations League,Pristina,Kosovo,FALSE,No,Win,72,,67,73.3,71.8,,,,284.1,,2018,TRUE,FALSE,FALSE
2018.10.11,Argentina,Iraq,South America,Asia,11,89,1575,1272,4,0,Friendly,Riyadh,Saudi Arabia,TRUE,No,Win,84,,82,87,80,,,65.2,333,65.2,2018,TRUE,FALSE,FALSE
2018.10.11,Bahrain,Syria,Asia,Asia,112,74,1181,1322,0,1,Friendly,East Riffa,Bahrain,FALSE,No,Lose,,,,,,,,69.2,,69.2,2018,FALSE,FALSE,TRUE
2018.10.11,France,Iceland,Europe,Europe,1,36,1729,1461,2,2,Friendly,Guingamp,France,FALSE,No,Draw,87,69,83,88,80,72.8,72.7,76.8,338,291.3,2018,FALSE,TRUE,FALSE
2018.10.11,Honduras,United Arab Emirates,North America,Asia,62,77,1368,1308,1,1,Friendly,Barcelona,Spain,TRUE,No,Draw,61,,69.2,71.3,72.5,,,,274,,2018,FALSE,TRUE,FALSE
2018.10.11,Hong Kong,Thailand,Asia,Asia,143,122,1076,1144,0,1,Friendly,Hong Kong,Hong Kong,FALSE,No,Lose,,,,,,,,,,,2018,FALSE,FALSE,TRUE
2018.10.11,Kuwait,Lebanon,Asia,Asia,159,77,1014,1308,1,0,Friendly,Kuwait City,Kuwait,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.10.11,Mexico,Costa Rica,North America,North America,15,37,1550,1460,3,2,Friendly,San Nicolás de los Garza,Mexico,FALSE,No,Win,79,88,73,80,78,70,72,74,310,304,2018,TRUE,FALSE,FALSE
2018.10.11,Turkey,Bosnia and Herzegovina,Europe,Europe,38,34,1456,1468,0,0,Friendly,Rize,Turkey,FALSE,No,Draw,78,79,77.5,79.7,78.8,76.2,78.7,80.5,314,314.4,2018,FALSE,TRUE,FALSE
2018.10.11,USA,Colombia,North America,South America,22,14,1510,1567,2,4,Friendly,Tampa,USA,FALSE,No,Lose,77,78,75,78,77,80.2,82.3,82.2,307,322.7,2018,FALSE,FALSE,TRUE
2018.10.11,Wales,Spain,Europe,Europe,19,9,1536,1597,1,4,Friendly,Cardiff,Wales,FALSE,No,Lose,74,83,74,77,72,83,81,85,297,332,2018,FALSE,FALSE,TRUE
2018.10.11,Congo,Liberia,Africa,Africa,84,155,1289,1023,3,1,African Cup of Nations qualification,Brazzaville,Congo,FALSE,No,Win,65,,67,67.3,71,,,,270.3,,2018,TRUE,FALSE,FALSE
2018.10.12,Belgium,Switzerland,Europe,Europe,1,8,1729,1598,2,1,UEFA Nations League,Brussels,Belgium,FALSE,No,Win,90,85,80,87,82,76,77,77,339,315,2018,TRUE,FALSE,FALSE
2018.10.12,Croatia,England,Europe,Europe,4,6,1634,1612,0,0,UEFA Nations League,Rijeka,Croatia,FALSE,No,Draw,80,82,78,82,86,82,89,85,326,338,2018,FALSE,TRUE,FALSE
2018.10.12,Austria,Northern Ireland,Europe,Europe,24,28,1499,1487,1,0,UEFA Nations League,Vienna,Austria,FALSE,No,Win,75,70,76,79.3,80.8,73.2,70.7,73.2,311.1,287.1,2018,TRUE,FALSE,FALSE
2018.10.12,Estonia,Finland,Europe,Europe,98,58,1240,1378,0,1,UEFA Nations League,Tallinn,Estonia,FALSE,No,Lose,62,84,69,,63,72.2,71.3,73.8,194,301.3,2018,FALSE,FALSE,TRUE
2018.10.12,Greece,Hungary,Europe,Europe,42,49,1433,1409,1,0,UEFA Nations League,Athens,Greece,FALSE,No,Win,79,79,81,73.3,76,71.5,75.7,70.8,309.3,297,2018,TRUE,FALSE,FALSE
2018.10.12,Belarus,Luxembourg,Europe,Europe,80,82,1304,1292,1,0,UEFA Nations League,Minsk,Belarus,FALSE,No,Win,67,,,,,68.2,,,67,68.2,2018,TRUE,FALSE,FALSE
2018.10.12,Moldova,San Marino,Europe,Europe,173,204,958,871,2,0,UEFA Nations League,Chi?in_u,Moldova,FALSE,No,Win,65,,,,,,,,65,,2018,TRUE,FALSE,FALSE
2018.10.12,Cambodia,Timor-Leste,Asia,Asia,169,190,979,909,2,2,Friendly,Phnom Penh,Cambodia,FALSE,No,Draw,,,,,,,,,,,2018,FALSE,TRUE,FALSE
2018.10.12,Japan,Panama,Asia,North America,54,70,1398,1339,3,0,Kirin Challenge Cup,Niigata,Japan,FALSE,No,Win,72,,76,74,75,69.8,67.3,69.5,297,206.6,2018,TRUE,FALSE,FALSE
2018.10.12,Korea Republic,Uruguay,Asia,South America,55,5,1395,1632,2,1,Friendly,Seoul,Korea Republic,FALSE,No,Win,70,79,73,81,74,80,83,80,298,322,2018,TRUE,FALSE,FALSE
2018.10.12,Peru,Chile,South America,South America,21,12,1525,1568,3,0,Friendly,Miami Gardens,USA,TRUE,No,Win,73,79,73.2,76.3,75.5,74.5,80,81.5,298,315,2018,TRUE,FALSE,FALSE
2018.10.12,Qatar,Ecuador,Asia,South America,94,58,1247,1378,4,3,Friendly,Doha,Qatar,FALSE,No,Win,68,70,68,74,72,74,76,70,282,290,2018,TRUE,FALSE,FALSE
2018.10.12,Saudi Arabia,Brazil,Asia,South America,71,3,1337,1663,0,2,Friendly,Riyadh,Saudi Arabia,FALSE,No,Lose,69,89,70,71,68,84,86,84,278,343,2018,FALSE,FALSE,TRUE
2018.10.12,Singapore,Mongolia,Asia,Asia,166,186,982,922,2,0,Friendly,Bishan,Singapore,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.10.12,Sri Lanka,Malaysia,Asia,Asia,199,171,890,972,1,4,Friendly,Colombo,Sri Lanka,FALSE,No,Lose,,,,,,,,,,,2018,FALSE,FALSE,TRUE
2018.10.12,Cameroon,Malawi,Africa,Africa,50,125,1408,1129,1,0,African Cup of Nations qualification,Yaoundé,Cameroon,FALSE,No,Win,82,,73,76,69,,,,300,,2018,TRUE,FALSE,FALSE
2018.10.12,Gabon,South Sudan,Africa,Africa,87,158,1274,1019,3,0,African Cup of Nations qualification,Libreville,Gabon,FALSE,No,Win,65,,66.8,69,74.5,,,,275.3,,2018,TRUE,FALSE,FALSE
2018.10.12,Togo,Gambia,Africa,Africa,123,171,1139,972,1,1,African Cup of Nations qualification,Lomé,Togo,FALSE,No,Draw,,61,,72.3,72.2,69.8,69,,144.5,199.8,2018,FALSE,TRUE,FALSE
2018.10.12,Côte d'Ivoire,Central African Republic,Africa,Africa,66,111,1351,1187,4,0,African Cup of Nations qualification,Bouaké,Côte d'Ivoire,FALSE,No,Win,69,,78.2,78.7,79.5,,,,305.4,,2018,TRUE,FALSE,FALSE
2018.10.12,Angola,Mauritania,Africa,Africa,135,103,1108,1217,4,1,African Cup of Nations qualification,Luanda,Angola,FALSE,No,Win,,,71.8,62.7,71.5,63.5,,,206,63.5,2018,TRUE,FALSE,FALSE
2018.10.12,Egypt,Eswatini,Africa,Africa,64,136,1364,1101,4,1,African Cup of Nations qualification,Cairo,Egypt,FALSE,No,Win,73,,72,72.3,79.2,,,,296.5,,2018,TRUE,FALSE,FALSE
2018.10.12,Cabo Verde,Tanzania,Africa,Africa,67,140,1350,1089,3,0,African Cup of Nations qualification,Praia,Cabo Verde,FALSE,No,Win,,,71.5,77,74.8,,,,223.3,,2018,TRUE,FALSE,FALSE
2018.10.12,US Virgin Islands,Curaçao,North America,North America,201,81,889,1303,0,5,CONCACAF Nations League qualification,Bradenton,USA,TRUE,No,Lose,,74,,,,,67,68.5,,209.5,2018,FALSE,FALSE,TRUE
2018.10.12,Bahamas,Antigua and Barbuda,North America,North America,210,127,862,1122,0,6,CONCACAF Nations League qualification,Nassau,Bahamas,FALSE,No,Lose,,,,,,,,,,,2018,FALSE,FALSE,TRUE
2018.10.12,Dominican Republic,Cayman Islands,North America,North America,152,202,1040,878,3,0,CONCACAF Nations League qualification,Santiago de los Caballeros,Dominican Republic,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.10.12,Grenada,Cuba,North America,North America,170,179,976,946,0,2,CONCACAF Nations League qualification,St. George's,Grenada,FALSE,No,Lose,,60,,,,,,,,60,2018,FALSE,FALSE,TRUE
2018.10.13,Netherlands,Germany,Europe,Europe,17,12,1540,1568,3,0,UEFA Nations League,Amsterdam,Netherlands,FALSE,No,Win,79,90,82,83,83,83,87,85,327,345,2018,TRUE,FALSE,FALSE
2018.10.13,Slovakia,Czech Republic,Europe,Europe,26,47,1491,1418,1,2,UEFA Nations League,Trnava,Slovakia,FALSE,No,Lose,77,82,78.5,65.3,79.8,77,75.7,76.5,300.6,311.2,2018,FALSE,FALSE,TRUE
2018.10.13,Republic of Ireland,Denmark,Europe,Europe,30,10,1478,1581,0,0,UEFA Nations League,Dublin,Republic of Ireland,FALSE,No,Draw,75,83,77.2,72.3,75.8,78,76,82,300.3,319,2018,FALSE,TRUE,FALSE
2018.10.13,Norway,Slovenia,Europe,Europe,52,61,1405,1376,1,0,UEFA Nations League,Oslo,Norway,FALSE,No,Win,82,90,74.5,75.7,76.5,74.2,76.3,79.2,308.7,319.7,2018,TRUE,FALSE,FALSE
2018.10.13,Bulgaria,Cyprus,Europe,Europe,44,86,1430,1283,2,1,UEFA Nations League,Sofia,Bulgaria,FALSE,No,Win,74,,68.2,70.3,73,67.8,,,285.5,67.8,2018,TRUE,FALSE,FALSE
2018.10.13,Latvia,Kazakhstan,Europe,Europe,131,118,1116,1160,1,1,UEFA Nations League,Riga,Latvia,FALSE,No,Draw,69,,,,,,,,69,,2018,FALSE,TRUE,FALSE
2018.10.13,Georgia,Andorra,Europe,Europe,93,128,1254,1121,3,0,UEFA Nations League,Tbilisi,Georgia,FALSE,No,Win,71,,73.2,70,72.2,,,,286.4,,2018,TRUE,FALSE,FALSE
2018.10.13,Armenia,Gibraltar,Europe,Europe,100,198,1225,891,0,1,UEFA Nations League,Yerevan,Armenia,FALSE,No,Lose,,,,68,72,,,,140,,2018,FALSE,FALSE,TRUE
2018.10.13,North Macedonia,Liechtenstein,Europe,Europe,68,178,1344,947,4,1,UEFA Nations League,Skopje,North Macedonia,FALSE,No,Win,71,,,74.3,73.2,,,,218.5,,2018,TRUE,FALSE,FALSE
2018.10.13,China PR,India,Asia,Asia,76,97,1313,1244,0,0,Friendly,Suzhou,China PR,FALSE,No,Draw,72,63,70.2,72.3,71.5,62,63.7,60,286,248.7,2018,FALSE,TRUE,FALSE
2018.10.13,Myanmar,Bolivia,Asia,South America,138,58,1092,1378,0,3,Friendly,Yangon,Myanmar,FALSE,No,Lose,,69,,,,68,67.3,69.2,,273.5,2018,FALSE,FALSE,TRUE
2018.10.13,Oman,Philippines,Asia,Asia,85,114,1287,1172,1,1,Friendly,Al Rayyan,Qatar,TRUE,No,Draw,72,72,,,,,,,72,72,2018,FALSE,TRUE,FALSE
2018.10.13,Uzbekistan,Korea DPR,Asia,Asia,96,109,1245,1196,2,0,Friendly,Tashkent,Uzbekistan,FALSE,No,Win,,,,,,,68,,,68,2018,TRUE,FALSE,FALSE
2018.10.13,Equatorial Guinea,Madagascar,Africa,Africa,141,106,1086,1205,0,1,African Cup of Nations qualification,Bata,Equatorial Guinea,FALSE,No,Lose,68,,,,,,,65.8,68,65.8,2018,FALSE,FALSE,TRUE
2018.10.13,Nigeria,Libya,Africa,Africa,48,99,1415,1226,4,0,African Cup of Nations qualification,Uyo,Nigeria,FALSE,No,Win,76,,74.8,76.3,76.8,,,,303.9,,2018,TRUE,FALSE,FALSE
2018.10.13,Turks and Caicos Islands,Guyana,North America,South America,210,182,862,937,0,8,CONCACAF Nations League qualification,Providenciales,Turks and Caicos Islands,FALSE,No,Lose,,,,,,,,,,,2018,FALSE,FALSE,TRUE
2018.10.13,Suriname,British Virgin Islands,South America,North America,153,203,1035,872,5,0,CONCACAF Nations League qualification,Paramaribo,Suriname,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.10.13,El Salvador,Barbados,North America,North America,72,162,1332,1003,3,0,CONCACAF Nations League qualification,San Salvador,El Salvador,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.10.14,Poland,Italy,Europe,Europe,18,20,1537,1526,0,1,UEFA Nations League,Chorzów,Poland,FALSE,No,Lose,86,88,73,91,75,85.2,86,83.8,325,343,2018,FALSE,FALSE,TRUE
2018.10.14,Russia,Turkey,Europe,Europe,46,38,1423,1456,2,0,UEFA Nations League,Sochi,Russia,FALSE,No,Win,80,78,78.5,76,79.5,77.5,79.7,78.8,314,314,2018,TRUE,FALSE,FALSE
2018.10.14,Israel,Albania,Europe,Europe,94,57,1247,1383,2,0,UEFA Nations League,Beer Sheva,Israel,FALSE,No,Win,65,80,,71.7,75.8,72.8,67.7,71.8,212.5,292.3,2018,TRUE,FALSE,FALSE
2018.10.14,Romania,Serbia,Europe,Europe,27,35,1489,1463,0,0,UEFA Nations League,Bucharest,Romania,FALSE,No,Draw,78,73,75.8,74.3,74.5,72,81,80,302.6,306,2018,FALSE,TRUE,FALSE
2018.10.14,Lithuania,Montenegro,Europe,Europe,126,41,1123,1444,1,4,UEFA Nations League,Vilnius,Lithuania,FALSE,No,Lose,63,69,,,60.2,73.8,73,73.2,123.2,289,2018,FALSE,FALSE,TRUE
2018.10.14,Faroe Islands,Kosovo,Europe,Europe,92,138,1261,1092,1,1,UEFA Nations League,Tórshavn,Faroe Islands,FALSE,No,Draw,,72,,,58.8,67,73.3,71.8,58.8,284.1,2018,FALSE,TRUE,FALSE
2018.10.14,Azerbaijan,Malta,Europe,Europe,108,183,1202,928,1,1,UEFA Nations League,Baku,Azerbaijan,FALSE,No,Draw,,,,,,,,,,,2018,FALSE,TRUE,FALSE
2018.10.14,Scotland,Portugal,Europe,Europe,39,7,1448,1606,1,3,Friendly,Glasgow,Scotland,FALSE,No,Lose,74,79,76.5,73.3,77.2,84,85,86,301,334,2018,FALSE,FALSE,TRUE
2018.10.14,Thailand,Trinidad and Tobago,Asia,South America,122,90,1144,1269,1,0,Friendly,Suphan Buri,Thailand,FALSE,No,Win,,58,,,,,,71,,129,2018,TRUE,FALSE,FALSE
2018.10.14,Guinea-Bissau,Zambia,Africa,Africa,121,75,1149,1316,2,1,African Cup of Nations qualification,Bissau,Guinea-Bissau,FALSE,No,Win,,,,71.3,70,,66,,141.3,66,2018,TRUE,FALSE,FALSE
2018.10.14,Montserrat,Belize,North America,North America,205,160,870,1004,1,0,CONCACAF Nations League qualification,Lookout,Montserrat,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.10.14,Nicaragua,Anguilla,North America,North America,128,206,1121,868,6,0,CONCACAF Nations League qualification,Heredia,Costa Rica,TRUE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.10.15,Iceland,Switzerland,Europe,Europe,36,8,1461,1598,1,2,UEFA Nations League,Reykjavík,Iceland,FALSE,No,Lose,69,85,72.8,72.7,76.8,76,77,77,291.3,315,2018,FALSE,FALSE,TRUE
2018.10.15,Spain,England,Europe,Europe,9,6,1597,1612,2,3,UEFA Nations League,Seville,Spain,FALSE,No,Lose,83,82,83,81,85,82,89,85,332,338,2018,FALSE,FALSE,TRUE
2018.10.15,Bosnia and Herzegovina,Northern Ireland,Europe,Europe,34,28,1468,1487,2,0,UEFA Nations League,Sarajevo,Bosnia and Herzegovina,FALSE,No,Win,79,70,76.2,78.7,80.5,73.2,70.7,73.2,314.4,287.1,2018,TRUE,FALSE,FALSE
2018.10.15,Estonia,Hungary,Europe,Europe,98,49,1240,1409,3,3,UEFA Nations League,Tallinn,Estonia,FALSE,No,Draw,62,79,69,,63,71.5,75.7,70.8,194,297,2018,FALSE,TRUE,FALSE
2018.10.15,Finland,Greece,Europe,Europe,58,42,1378,1433,2,0,UEFA Nations League,Tampere,Finland,FALSE,No,Win,84,79,72.2,71.3,73.8,81,73.3,76,301.3,309.3,2018,TRUE,FALSE,FALSE
2018.10.15,Luxembourg,San Marino,Europe,Europe,82,204,1292,871,3,0,UEFA Nations League,Luxembourg City,Luxembourg,FALSE,No,Win,,,68.2,,,,,,68.2,,2018,TRUE,FALSE,FALSE
2018.10.15,Belarus,Moldova,Europe,Europe,80,173,1304,958,0,0,UEFA Nations League,Minsk,Belarus,FALSE,No,Draw,67,65,,,,,,,67,65,2018,FALSE,TRUE,FALSE
2018.10.15,Croatia,Jordan,Europe,Asia,4,110,1634,1189,2,1,Friendly,Rijeka,Croatia,FALSE,No,Win,80,,78,82,86,,,,326,,2018,TRUE,FALSE,FALSE
2018.10.15,Kuwait,Australia,Asia,Oceania,159,43,1014,1431,0,4,Friendly,Kuwait City,Kuwait,FALSE,No,Lose,,78,,,,69,70,73,,290,2018,FALSE,FALSE,TRUE
2018.10.15,Saudi Arabia,Iraq,Asia,Asia,71,89,1337,1272,1,1,Friendly,Riyadh,Saudi Arabia,FALSE,No,Draw,69,,70,71,68,,,65.2,278,65.2,2018,FALSE,TRUE,FALSE
2018.10.16,France,Germany,Europe,Europe,1,12,1729,1568,2,1,UEFA Nations League,Paris,France,FALSE,No,Win,87,90,83,88,80,83,87,85,338,345,2018,TRUE,FALSE,FALSE
2018.10.16,Ukraine,Czech Republic,Europe,Europe,29,47,1483,1418,1,0,UEFA Nations League,Kharkiv,Ukraine,FALSE,No,Win,78,82,77,75.3,80.2,77,75.7,76.5,310.5,311.2,2018,TRUE,FALSE,FALSE
2018.10.16,Republic of Ireland,Wales,Europe,Europe,30,19,1478,1536,0,1,UEFA Nations League,Dublin,Republic of Ireland,FALSE,No,Lose,75,74,77.2,72.3,75.8,74,77,72,300.3,297,2018,FALSE,FALSE,TRUE
2018.10.16,Norway,Bulgaria,Europe,Europe,52,44,1405,1430,1,0,UEFA Nations League,Oslo,Norway,FALSE,No,Win,82,74,74.5,75.7,76.5,68.2,70.3,73,308.7,285.5,2018,TRUE,FALSE,FALSE
2018.10.16,Slovenia,Cyprus,Europe,Europe,61,86,1376,1283,1,1,UEFA Nations League,Ljubljana,Slovenia,FALSE,No,Draw,90,,74.2,76.3,79.2,67.8,,,319.7,67.8,2018,FALSE,TRUE,FALSE
2018.10.16,Kazakhstan,Andorra,Europe,Europe,118,128,1160,1121,4,0,UEFA Nations League,Astana,Kazakhstan,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.10.16,Latvia,Georgia,Europe,Europe,131,93,1116,1254,0,3,UEFA Nations League,Riga,Latvia,FALSE,No,Lose,69,71,,,,73.2,70,72.2,69,286.4,2018,FALSE,FALSE,TRUE
2018.10.16,Armenia,North Macedonia,Europe,Europe,100,68,1225,1344,4,0,UEFA Nations League,Yerevan,Armenia,FALSE,No,Win,,71,,68,72,,74.3,73.2,140,218.5,2018,TRUE,FALSE,FALSE
2018.10.16,Gibraltar,Liechtenstein,Europe,Europe,198,178,891,947,2,1,UEFA Nations League,Gibraltar,Gibraltar,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.10.16,Bahrain,Myanmar,Asia,Asia,112,138,1181,1092,4,1,Friendly,East Riffa,Bahrain,FALSE,No,Win,,,,,,,,,,,2018,TRUE,FALSE,FALSE
2018.10.16,Belgium,Netherlands,Europe,Europe,1,17,1729,1540,1,1,Friendly,Brussels,Belgium,FALSE,No,Draw,90,79,80,87,82,82,83,83,339,327,2018,FALSE,TRUE,FALSE
2018.10.16,Cambodia,Singapore,Asia,Asia,169,166,979,982,1,2,Friendly,Phnom Penh,Cambodia,FALSE,No,Lose,,,,,,,,,,,2018,FALSE,FALSE,TRUE
2018.10.16,China PR,Syria,Asia,Asia,76,74,1313,1322,2,0,Friendly,Nanjing,China PR,FALSE,No,Win,72,,70.2,72.3,71.5,,,69.2,286,69.2,2018,TRUE,FALSE,FALSE
2018.10.16,Colombia,Costa Rica,South America,North America,14,37,1567,1460,3,1,Friendly,Harrison,USA,TRUE,No,Win,78,88,80.2,82.3,82.2,70,72,74,322.7,304,2018,TRUE,FALSE,FALSE
2018.10.16,Denmark,Austria,Europe,Europe,10,24,1581,1499,2,0,Friendly,Herning,Denmark,FALSE,No,Win,83,75,78,76,82,76,79.3,80.8,319,311.1,2018,TRUE,FALSE,FALSE
2018.10.16,Indonesia,Hong Kong,Asia,Asia,164,143,997,1076,1,1,Friendly,Cikarang,Indonesia,FALSE,No,Draw,,,,,,,,,,,2018,FALSE,TRUE,FALSE
2018.10.16,IR Iran,Bolivia,Asia,South America,33,58,1474,1378,2,1,Friendly,Tehran,IR Iran,FALSE,No,Win,72,69,71,78,73,68,67.3,69.2,294,273.5,2018,TRUE,FALSE,FALSE
2018.10.16,Japan,Uruguay,Asia,South America,54,5,1398,1632,4,3,Kirin Challenge Cup,Saitama,Japan,FALSE,No,Win,72,79,76,74,75,80,83,80,297,322,2018,TRUE,FALSE,FALSE
